#y-axis,bench,compiler,runtime,relPerfGain,,,
274,"FFVC [C++,F]",LLVM,-0.260,-0.2595103802,15.608682,-0.260   [48|1],48|1
273,MODYLAS [F],LLVM,-0.134,-0.1338744697,33.784709,-0.134   [16|3],16|3
272,"mVMC [C,F]",LLVM,-0.081,-0.08146169122,16.358585,-0.081   [48|1],48|1
271,NICAM [F],LLVM,-0.001,-0.001133636481,7.653247,-0.001   [10|4],10|4
270,NTChem [F],LLVM,0.061,0.06079902519,8.899419,0.061   [12|4],12|4
269,QCD [F],LLVM,0.003,0.003057878712,8.023209,0.003   [24|2],24|2
268,,LLVM,,0,,,
267,perlbench [C],LLVM,-0.458,-0.4580549262,176.847573,-0.458,
266,gcc [C],LLVM,-0.662,-0.6618371677,427.762865,-0.662,
265,mcf [C],LLVM,-0.554,-0.5535341462,241.748219,-0.554,
264,omnetpp [C++],LLVM,0.038,0.03763905152,147.654624,0.038,
263,xalancbmk [C++],LLVM,0.860,0.8597465379,122.167216,0.860,
262,xs [C],LLVM,-0.844,-0.8443988656,424.835431,-0.844,
261,deepsjeng [C++],LLVM,0.225,0.2254543516,142.729607,0.225,
260,leela [C++],LLVM,0.255,0.2546376832,180.066039,0.255,
259,exchanges [F],LLVM,-0.010,-0.009936390864,138.444735,-0.010,
258,xz [C],LLVM,-0.656,-0.655986889,225.509033,-0.656,
257,,LLVM,,0,,,
256,bwaves [F],LLVM,-0.009,-0.008514731847,1.70481,-0.009   [1|32],1|32
255,"cactuBSSN [C++,C,F]",LLVM,-0.031,-0.03089642479,5.113569,-0.031   [1|48],1|48
254,lbm [C],LLVM,-0.118,-0.1181107206,12.923086,-0.118   [1|48],1|48
253,"wrf [F,C]",LLVM,0.007,0.007132675743,5.442698,0.007   [1|32],1|32
252,"cams [F,C]",LLVM,0.012,0.01164826411,11.787765,0.012   [1|48],1|48
251,"pops [F,C]",LLVM,0.002,0.0022876746,15.080379,0.002   [1|32],1|32
250,imagick [C],LLVM,2.114,2.113902535,6.030454,2.114   [1|8],1|8
249,nab [C],LLVM,0.082,0.08171708706,16.47779,0.082   [1|48],1|48
248,fotonik [F],LLVM,0.001,0.001182729115,8.882,0.001   [1|32],1|32
247,roms [F],LLVM,-0.004,-0.003912142963,8.165857,-0.004   [1|48],1|48
246,,LLVM,,0,,,
245,md [F],LLVM,-0.008,-0.008267008039,110.701356,-0.008   [1|48],1|48
244,bwaves [F],LLVM,-0.045,-0.04479513527,0.566691,-0.045   [1|48],1|48
243,nab [C],LLVM,-0.011,-0.01104725787,26.285799,-0.011   [1|48],1|48
242,bt [F],LLVM,-0.001,-0.001312196195,18.450747,-0.001   [1|48],1|48
